Topic ID,Views
sf-admin-emergency-response-contact-tracing-pub-health-htm,436
sf-admin-emergency-response-emp-tracing-overview-htm,359
sf-admin-empower-components-intro-htm,518
sf-admin-enable-community-htm,561
sf-admin-enable-dci-permissions-htm,742
sf-admin-enable-doc-mgmt-htm,821
sf-admin-enable-multicurrency-htm,"10,247"
sf-admin-enable-multicurrency-implications-htm,"18,612"
sf-admin-enable-person-account-htm,"1,340"
sf-admin-enable-provider-search-htm,487
sf-admin-enable-view-for-salesforce-wave-htm,448
sf-admin-enable-wave-analytics-htm,464
sf-admin-erm-package-for-hc-htm,410
sf-admin-event-details-on-hover-htm,495
sf-admin-exportdata-htm,"33,206"
sf-admin-field-level-security-htm,748
sf-admin-files-asset-files-create-htm,"4,062"
sf-admin-files-asset-files-htm,"4,731"
sf-admin-files-connect-box-auth-htm,"2,281"
sf-admin-files-connect-box-xds-htm,"1,203"
sf-admin-files-connect-enable-htm,"4,315"
sf-admin-files-connect-google-auth-htm,"3,147"
sf-admin-files-connect-google-xds-htm,"4,632"
sf-admin-files-connect-overview-htm,"8,822"
sf-admin-files-connect-perm-htm,"3,746"
sf-admin-files-connect-search-htm,"2,100"
sf-admin-files-connect-sp-custom-props-htm,"2,074"
sf-admin-files-connect-sp-online-auth-htm,"4,822"
sf-admin-files-connect-sp-online-auth-office365-htm,"5,430"
sf-admin-files-connect-sp-online-xds-htm,"4,843"
sf-admin-files-libraries-add-files-htm,"3,211"
sf-admin-files-libraries-add-members-htm,"1,714"
sf-admin-files-libraries-component-htm,"2,543"
sf-admin-files-libraries-content-deliveries-public-links-htm,"3,034"
sf-admin-files-libraries-create-folders-htm,"1,700"
sf-admin-files-libraries-setup-htm,"4,801"
sf-admin-files-on-record-sharing-setting-htm,"4,811"
sf-admin-files-quip-add-lightning-component-htm,728
sf-admin-files-quip-apex-trigger-htm,501
sf-admin-files-quip-create-controller-htm,477
sf-admin-files-quip-create-field-for-url-htm,"1,099"
sf-admin-files-quip-create-lightning-app-htm,387
sf-admin-files-quip-create-visualforce-page-htm,392
sf-admin-files-quip-doc-component-htm,"1,303"
sf-admin-files-quip-embed-doc-component-htm,"1,115"
sf-admin-files-quip-preview-htm,563
sf-admin-files-quip-set-up-quipcard-salesforce-classic-htm,537
sf-admin-files-quip-synced-permissions-htm,661
sf-admin-files-quip-templates-htm,"1,306"
sf-admin-files-quip-use-doc-component-htm,"1,275"
sf-admin-files-related-list-setup-htm,"4,936"
sf-admin-files-sfs-perm-htm,"4,259"
sf-admin-files-simple-url-xds-htm,"1,969"
sf-admin-files-type-security-htm,"7,692"
sf-admin-files-use-quip-component-htm,646
sf-admin-financial-data-model-htm,950
sf-admin-flow-screen-components-htm,577
sf-admin-flow-screen-input-component-display-search-results-htm,16
sf-admin-flow-screen-input-component-display-verification-results-htm,10
sf-admin-flow-screen-input-component-search-for-caller-htm,6
sf-admin-flow-screen-input-component-search-for-customer-htm,42
sf-admin-flow-screen-input-component-verify-caller-identity-htm,11
sf-admin-flows-htm,622
sf-admin-fls-htm,"19,106"
sf-admin-form-reader-intro-htm,812
sf-admin-guidancecenter-setup-htm,"4,191"
sf-admin-health-cloud-for-life-sciences-overview-htm,612
sf-admin-hide-events-htm,628
sf-admin-highlights-panel-htm,608
sf-admin-home-lex-app-assign-htm,"5,991"
sf-admin-home-lex-htm,"2,838"
sf-admin-home-lex-intro-htm,"9,649"
sf-admin-home-lex-set-default-htm,"9,141"
sf-admin-household-overview-htm,624
sf-admin-households-config-reciprocal-roles-htm,"1,583"
sf-admin-identity-verification-components-of-identity-verification-htm,15
sf-admin-identity-verification-create-an-identity-verification-flow-htm,4
sf-admin-identity-verification-create-identity-verification-process-field-records-htm,26
sf-admin-identity-verification-create-the-identity-verification-process-definition-record-htm,16
sf-admin-identity-verification-create-the-identity-verification-process-detail-record-htm,6
sf-admin-identity-verification-embed-the-verify-caller-identity-flow-component-htm,11
sf-admin-identity-verification-how-identity-verification-works-htm,15
sf-admin-identity-verification-make-the-identity-verification-flow-available-to-agents-htm,3
sf-admin-identity-verification-make-the-verify-customer-identity-flow-available-to-agents-htm,5
sf-admin-identity-verification-use-external-data-for-identity-verification-htm,5
sf-admin-identity-verification-use-the-verify-customer-identity-flow-template-htm,9
sf-admin-identity-verification-use-verify-caller-identity-flow-template-htm,4
sf-admin-install-package-htm,"3,918"
sf-admin-insufficient-privileges-flowchart-htm,"150,700"
sf-admin-insufficient-privileges-map-htm,"26,231"
sf-admin-insufficient-privileges-object-htm,"9,856"
sf-admin-insufficient-privileges-process-htm,"1,681"
sf-admin-insufficient-privileges-record-htm,"4,793"
sf-admin-intelligent-document-reader-htm,471
sf-admin-intelligent-sales-accounts-htm,718
sf-admin-intelligent-sales-apex-htm,578
sf-admin-intelligent-sales-apt-cc-htm,331
sf-admin-intelligent-sales-cycle-count-apex-htm,188
sf-admin-intelligent-sales-data-model-htm,684
sf-admin-intelligent-sales-enable-htm,679
sf-admin-intelligent-sales-flows-htm,475
sf-admin-intelligent-sales-htm,568
sf-admin-intelligent-sales-permissions-htm,547
sf-admin-intelligent-sales-products-htm,"1,585"
sf-admin-intelligent-sales-profiles-htm,677
sf-admin-intelligent-sales-PT-layout-htm,506
sf-admin-intelligent-sales-set-up-data-htm,450
sf-admin-intelligent-sales-types-of-visits-htm,299
sf-admin-intelligent-sales-visit-types-htm,667
sf-admin-intelligent-sales-work-types-htm,229
sf-admin-invocable-actions-in-health-cloud-htm,13
sf-admin-knowledge-overview-htm,720
sf-admin-knowledge-setup-htm,"3,197"
sf-admin-knowledge-user-htm,"2,147"
sf-admin-language-locale-currency-htm,"11,087"
sf-admin-lead-patient-field-mappings-htm,"1,352"
sf-admin-lead-patient-setup-htm,551
sf-admin-lead-to-patient-setup-overview-htm,678
sf-admin-lex-setup-checklist-htm,697
sf-admin-local-name-fields-classic-htm,808
sf-admin-local-name-fields-htm,"2,069"
sf-admin-local-name-fields-lex-htm,"2,459"
sf-admin-locales-changes-considerations-htm,"4,605"
sf-admin-locales-check-version-htm,"1,292"
sf-admin-locales-code-examples-htm,"3,913"
sf-admin-locales-code-htm,"3,745"
sf-admin-locales-code-integrations-htm,"1,506"
sf-admin-locales-code-methods-htm,"2,773"
sf-admin-locales-custom-object-htm,850
sf-admin-locales-determine-effect-htm,834
sf-admin-locales-determine-use-htm,"4,041"
sf-admin-locales-icu-htm,"3,046"
sf-admin-locales-identify-icu-changes-htm,"2,643"
sf-admin-locales-jdk-htm,"1,684"
sf-admin-locales-overview-htm,"5,886"
sf-admin-locales-report-htm,798
sf-admin-locales-soql-htm,"1,628"
sf-admin-locales-test-changes-htm,"4,022"
sf-admin-locales-update-api-htm,"5,420"
sf-admin-locales-update-apis-htm,"2,895"
sf-admin-localize-labels-htm,968
sf-admin-make-data-protection-details-available-in-records-htm,189
sf-admin-manage-health-cloud-settings-htm,753
sf-admin-manage-lead-record-type-htm,"1,527"
sf-admin-manage-life-event-types-htm,"1,140"
sf-admin-manufacturing-standard-invocable-actions-htm,727
sf-admin-map-claims-data-htm,476
sf-admin-map-person-accounts-htm,886
sf-admin-map-provider-search-data-htm,740
sf-admin-massdelete-htm,"15,959"
sf-admin-massdelete-notes-htm,"2,853"
sf-admin-medication-management-config-htm,238
sf-admin-medication-management-configure-the-notes-subtab-htm,106
sf-admin-medication-management-data-model-htm,271
sf-admin-medication-management-enable-htm,359
sf-admin-medication-management-htm,350
sf-admin-medication-management-medication-review-overview-htm,286
sf-admin-medication-management-reconciliation-htm,177
sf-admin-medication-review-config-htm,270
sf-admin-medication-review-custom-flow-htm,191
sf-admin-medication-review-data-model-htm,250
sf-admin-medication-review-enable-htm,204
sf-admin-medication-review-htm,266
sf-admin-medication-review-overview-htm,237
sf-admin-medication-review-terms-of-use-htm,320
sf-admin-medication-therapy-management-careplantemplate-htm,164
sf-admin-medication-therapy-management-careprogram-htm,162
sf-admin-medication-therapy-management-flow-htm,151
sf-admin-medication-therapy-management-htm,214
sf-admin-medication-therapy-management-optoutreason-htm,114
sf-admin-mergetemplates-htm,"4,643"
sf-admin-mobilize-flow-action-htm,553
sf-admin-monitorresources-htm,"17,890"
sf-admin-monitorsetup-htm,"24,594"
sf-admin-multiple-care-plans-htm,450
sf-admin-omnistudio-users-htm,82
sf-admin-override-custom-labels-htm,476
sf-admin-password-htm,"20,424"
sf-admin-patient-card-cdm-templates-htm,568
sf-admin-patient-card-configuration-htm,"1,251"
sf-admin-patient-card-filter-htm,551
sf-admin-patient-card-overview-htm,911
sf-admin-patient-info-component-htm,583
sf-admin-patient-list-sharing-htm,705
sf-admin-patient-records-htm,"1,337"
sf-admin-perm-sets-htm,686
sf-admin-permissionset-licenses-assign-htm,"1,652"
sf-admin-person-account-customize-app-htm,504
sf-admin-person-account-overview-htm,989
sf-admin-person-account-page-layout-htm,"1,320"
sf-admin-planning-htm,"1,623"
sf-admin-pnm-configure-cpa-htm,266
sf-admin-pnm-configure-customcpa-htm,266
sf-admin-pnm-contractmgmt-healthcloud-htm,312
sf-admin-pnm-contractmgmt-htm,441
sf-admin-pnm-credentialing-htm,249
sf-admin-pnm-data-model-htm,687
sf-admin-pnm-how-it-works-htm,188
sf-admin-pnm-includes-htm,216
sf-admin-pnm-np-comp-htm,305
sf-admin-pnm-np-config-htm,284
sf-admin-pnm-np-htm,321
sf-admin-pnm-recruitment-htm,204
sf-admin-pnm-siteusers-htm,250
sf-admin-procedure-code-import-htm,641
sf-admin-procedure-create-htm,443
sf-admin-procedure-performer-create-htm,471
sf-admin-procedure-request-create-htm,365
sf-admin-process-builder-htm,749
sf-admin-profile-htm,"11,285"
sf-admin-program-create-htm,426
sf-admin-program-patient-affiliation-htm,452
sf-admin-program-patient-summary-htm,453
sf-admin-programs-community-access-forms-htm,381
sf-admin-programs-community-access-htm,431
sf-admin-programs-configure-enrollment-flow-htm,846
sf-admin-programs-copy-consent-documents-htm,407
sf-admin-programs-create-program-htm,686
sf-admin-programs-create-users-htm,477
sf-admin-programs-data-use-purpose-htm,548
sf-admin-programs-overview-htm,742
sf-admin-programs-perms-sharing-htm,"1,404"
sf-admin-programs-quick-action-htm,105
sf-admin-programs-upload-docs-htm,591
sf-admin-protect-personal-health-information-htm,324
sf-admin-provided-flows-htm,20
sf-admin-provider-cards-htm,"1,172"
sf-admin-provider-data-htm,519
sf-admin-provider-htm,386
sf-admin-provider-network-management-htm,942
sf-admin-provider-search-action-htm,402
sf-admin-provider-search-community-htm,508
sf-admin-provider-search-component-htm,935
sf-admin-provider-search-custom-fields-htm,718
sf-admin-provider-search-data-sync-htm,575
sf-admin-provider-search-fields-users-htm,380
sf-admin-provider-search-legacy-htm,304
sf-admin-provider-search-limitations-htm,226
sf-admin-provider-search-prepare-to-enable-provider-search-htm,404
sf-admin-provider-search-setup-htm,"1,019"
sf-admin-rebates-accruals-vs-payouts-htm,375
sf-admin-rebates-activate-DPE-definition-htm,220
sf-admin-rebates-add-lightning-components-for-account-page-htm,222
sf-admin-rebates-add-lightning-components-for-rebates-page-htm,225
sf-admin-rebates-add-output-variable-htm,211
sf-admin-rebates-additional-learning-resources-DPE-htm,333
sf-admin-rebates-additional-resources-for-batch-management-htm,193
sf-admin-rebates-additional-resources-for-flows-htm,203
sf-admin-rebates-aggregate-by-account-example-htm,297
sf-admin-rebates-aggregate-by-member-example-htm,236
sf-admin-rebates-aggregate-by-member-with-item-details-example-htm,222
sf-admin-rebates-aggregate-by-product-and-member-htm,285
sf-admin-rebates-applied-rebate-types-account-htm,289
sf-admin-rebates-approvals-htm,339
sf-admin-rebates-assign-permission-sets-htm,439
sf-admin-rebates-batch-management-job-htm,243
sf-admin-rebates-calculate-payouts-for-parent-account-htm,230
sf-admin-rebates-calculate-payouts-for-ship-and-debit-htm,357
sf-admin-rebates-calculate-YoY-growth-aggregates-htm,284
sf-admin-rebates-capabilities-htm,527
sf-admin-rebates-checklist-to-run-rebate-program-htm,389
sf-admin-rebates-choose-object-to-populate-htm,362
sf-admin-rebates-clone-and-activate-predefined-flow-definitions-htm,292
sf-admin-rebates-clone-DPE-templates-htm,270
sf-admin-rebates-configure-and-customize-htm,442
sf-admin-rebates-cpq-integration-htm,558
sf-admin-rebates-create-custom-DPE-definitions-htm,236
sf-admin-rebates-create-mappings-for-eligible-and-applied-types-htm,285
sf-admin-rebates-create-rebate-types-api-htm,257
sf-admin-rebates-custom-batch-jobs-htm,227
sf-admin-rebates-deploy-and-use-analytics-htm,359
sf-admin-rebates-design-screen-flow-to-add-rebate-types-htm,271
sf-admin-rebates-DPE-templates-htm,430
sf-admin-rebates-eligible-and-applied-rebate-types-htm,322
sf-admin-rebates-enable-data-pipelines-htm,482
sf-admin-rebates-enable-rebate-management-htm,482
sf-admin-rebates-flow-actions-htm,393
sf-admin-rebates-flow-calculate-rebate-amounts-and-payouts-htm,404
sf-admin-rebates-get-accrual-and-payout-amounts-example-htm,292
sf-admin-rebates-group-payouts-by-region-and-aggregate-by-member-htm,229
sf-admin-rebates-how-are-accruals-calculated-htm,270
sf-admin-rebates-how-are-payouts-calculated-htm,683
sf-admin-rebates-insert-invoice-records-into-transaction-journals-htm,333
sf-admin-rebates-key-roles-htm,379
sf-admin-rebates-key-terms-htm,414
sf-admin-rebates-learn-about-rebate-management-htm,"1,038"
sf-admin-rebates-manage-accruals-and-payouts-htm,292
sf-admin-rebates-manage-partner-claims-and-incentives-htm,354
sf-admin-rebates-map-fields-between-transaction-journal-and-target-htm,235
sf-admin-rebates-orchestrate-rebate-payout-calculations-htm,296
sf-admin-rebates-orchestration-flow-2-htm,232
sf-admin-rebates-orchestration-flow-htm,267
sf-admin-rebates-populate-transaction-data-htm,499
sf-admin-rebates-process-per-transaction-per-member-htm,219
sf-admin-rebates-proof-of-sale-and-resolve-errors-htm,354
sf-admin-rebates-recalculate-concept-htm,339
sf-admin-rebates-recalculate-payouts-change-benefits-htm,250
sf-admin-rebates-recalculate-payouts-htm,321
sf-admin-rebates-refine-rebates-and-incentives-htm,341
sf-admin-rebates-resources-htm,255
sf-admin-rebates-set-up-rebate-management-htm,481
sf-admin-rebates-streamline-rebate-payout-calculations-with-DPE-htm,360
sf-admin-rebates-supported-object-for-eligible-and-applied-rebate-types-htm,276
sf-admin-rebates-track-and-adjust-payouts-htm,256
sf-admin-rebates-view-aggregated-payout-information-htm,255
sf-admin-rebates-view-program-and-payout-information-htm,252
sf-admin-rebates-what-are-field-mappings-htm,207
sf-admin-rebates-who-can-use-htm,429
sf-admin-rebates-workflow-htm,741
sf-admin-recordtype-htm,"10,308"
sf-admin-referral-management-checklist-htm,"1,074"
sf-admin-referral-management-config-approval-flow-htm,539
sf-admin-referral-management-reports-htm,529
sf-admin-referral-management-sharing-trigger-htm,641
sf-admin-registerdevice-createshippingrequest-htm,397
sf-admin-registerdevice-createshippingrequest-rm-htm,486
sf-admin-remote-monitoring-htm,921
sf-admin-remote-monitoring-setup-htm,779
sf-admin-remote-site-settings-htm,439
sf-admin-risk-CMS-record-types-htm,510
sf-admin-roles-htm,"12,030"
sf-admin-sales-agreements-renewal-htm,928
sf-admin-salesforce-flow-for-identity-verification-htm,440
sf-admin-salesforce-flows-for-health-cloud-htm,353
sf-admin-salesforce-shield-htm,872
sf-admin-select-languages-for-your-org-htm,"2,991"
sf-admin-sessions-htm,"23,324"
sf-admin-set-deletion-prefs-htm,324
sf-admin-set-up-action-plan-templates-htm,378
sf-admin-set-up-claims-data-htm,780
sf-admin-setup-htm,193
sf-admin-setup-improved-htm,"2,652"
sf-admin-setup-run-wave-dataflow-risk-htm,486
sf-admin-setup-search-htm,"1,370"
sf-admin-setup-search-results-htm,"1,164"
sf-admin-setup-wave-dashboards-htm,414
sf-admin-sharing-htm,"19,451"
sf-admin-social-determinants-create-intervention-type-htm,483
sf-admin-social-determinants-picklists-htm,249
sf-admin-social-determinants-sharing-setings-htm,273
sf-admin-state-country-picklist-enable-htm,"5,821"
sf-admin-state-country-picklist-scan-metadata-htm,"1,585"
sf-admin-state-country-picklists-api-htm,"5,356"
sf-admin-state-country-picklists-configure-htm,"13,872"
sf-admin-state-country-picklists-convert-data-htm,"2,485"
sf-admin-state-country-picklists-convert-overview-htm,"1,605"
sf-admin-state-country-picklists-edit-details-htm,"7,001"
sf-admin-state-country-picklists-errors-htm,"3,149"
sf-admin-state-country-picklists-field-syncing-htm,"1,901"
sf-admin-state-country-picklists-integ-values-htm,"4,948"
sf-admin-state-country-picklists-overview-htm,"9,305"
sf-admin-state-country-picklists-scan-overview-htm,"1,825"
sf-admin-state-country-picklists-standard-countries-htm,"15,735"
sf-admin-supported-currencies-htm,"4,334"
sf-admin-supported-currencies-jdk-htm,"1,536"
sf-admin-supported-date-time-format-htm,"7,658"
sf-admin-supported-date-time-format-jdk-htm,"1,342"
sf-admin-supported-locales-htm,"6,134"
sf-admin-supported-locales-jdk-htm,"1,238"
sf-admin-supported-timezone-htm,"12,231"
sf-admin-supportsetup-htm,"3,123"
sf-admin-sys-admin-profile-htm,677
sf-admin-task-custom-overview-htm,639
sf-admin-task-field-set-htm,"1,201"
sf-admin-task-priority-htm,975
sf-admin-task-status-htm,"1,244"
sf-admin-timeline-htm,56
sf-admin-timeline-make-enhanced-timeline-available-to-users-htm,26
sf-admin-timeline-make-patient-information-easily-viewable-htm,26
sf-admin-transfer-htm,"21,153"
sf-admin-um-data-model-htm,782
sf-admin-unified-health-score-data-model-htm,291
sf-admin-unified-health-scoring-action-log-apex-htm,192
sf-admin-unified-health-scoring-action-timeline-htm,150
sf-admin-unified-health-scoring-cdp-calculated-insights-htm,226
sf-admin-unified-health-scoring-cdp-connector-htm,264
sf-admin-unified-health-scoring-cdp-data-kit-htm,32
